conversation_id,timestamp,username,question,is_synthetic,test_run_id,evaluation_id,response_side,model_name,score_accuracy,score_completeness,score_detail,score_usefulness,score_satisfaction,comment,rubric_version,created_at,cost,response_time
89,2026-05-20 02:00:13,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,คำสั่งไม่รับคำฟ้องไว้พิจารณาสามารถขอขยายเวลายื่นคำอุทธรณ์ได้หรือไม่,0,,76,right,Gemini Pro,1,1,1,1,1,,five-dimension-v1,2026-07-19 17:30:21,0.2637833333333333,11.218342542648315
90,2026-05-20 02:01:18,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,ถ้ามีภูมิลำเนาจังหวัดสมุทรปราการและมูลคดีเกิดที่จังหวัดสมุทรปราการต้องฟ้องคดีที่ศาลปกครองใด,0,,77,left,Claude 4 Sonnet,5,4,4,4,4,แม้ทั้งสองระบบจะมีการให้คำตอบที่ถูกต้องทั้งสองระบบ แต่ Claude 4 Sonnet จะให้คำตอบที่ละเอียดและครอบคลุมกว่า,five-dimension-v1,2026-07-19 17:30:21,0.289275,12.374158143997192
90,2026-05-20 02:01:18,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,ถ้ามีภูมิลำเนาจังหวัดสมุทรปราการและมูลคดีเกิดที่จังหวัดสมุทรปราการต้องฟ้องคดีที่ศาลปกครองใด,0,,78,right,Gemini Pro,5,4,3,4,3,แม้ทั้งสองระบบจะมีการให้คำตอบที่ถูกต้องทั้งสองระบบ แต่ Claude 4 Sonnet จะให้คำตอบที่ละเอียดและครอบคลุมกว่า,five-dimension-v1,2026-07-19 17:30:21,0.20800500000000002,5.567164421081543
91,2026-05-20 02:05:45,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,หาทนายไม่มีค่าใช้จ่ายเพื่อฟ้องคดีปกครองได้จากไหน,0,,79,left,Claude 4 Sonnet,2,2,3,2,2,เห็นว่าควรจะแจ้งว่า ศาลปกครองฟ้องคดีได้โดยไม่จำเป็นต้องใช้ทนาย และมีกลุ่มให้คำปรึกษาคดีให้บริการเกี่ยวกับการฟ้องคดีอยู่แล้ว,five-dimension-v1,2026-07-19 17:30:21,0.355285,22.92554473876953
91,2026-05-20 02:05:45,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,หาทนายไม่มีค่าใช้จ่ายเพื่อฟ้องคดีปกครองได้จากไหน,0,,80,right,Gemini Pro,3,2,2,2,2,เห็นว่าควรจะแจ้งว่า ศาลปกครองฟ้องคดีได้โดยไม่จำเป็นต้องใช้ทนาย และมีกลุ่มให้คำปรึกษาคดีให้บริการเกี่ยวกับการฟ้องคดีอยู่แล้ว,five-dimension-v1,2026-07-19 17:30:21,0.28321999999999997,5.665882110595703
93,2026-05-20 02:08:05,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,การฟ้องคดีทางอิเล็กทรอนิกส์ต้องทำอย่างไร,0,,81,left,Claude 4 Sonnet,2,3,3,4,3,"claude อ้างชื่อระเบียบผิด  และขั้นตอนที่ 3 คำว่า ""ควร"" ผิด เพราะยื่นทางอิเล็กทรอนิกส์แล้ว ต้องดำเนินการผ่านทางอิเล็กทรอนิกส์ไปตลอด gimini ไม่ได้อ้างอิงข้อกฎหมาย",five-dimension-v1,2026-07-19 17:30:21,0.33726,16.369845867156982
93,2026-05-20 02:08:05,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,การฟ้องคดีทางอิเล็กทรอนิกส์ต้องทำอย่างไร,0,,82,right,Gemini Pro,1,2,2,2,2,"claude อ้างชื่อระเบียบผิด  และขั้นตอนที่ 3 คำว่า ""ควร"" ผิด เพราะยื่นทางอิเล็กทรอนิกส์แล้ว ต้องดำเนินการผ่านทางอิเล็กทรอนิกส์ไปตลอด gimini ไม่ได้อ้างอิงข้อกฎหมาย",five-dimension-v1,2026-07-19 17:30:21,0.2507166666666667,5.749635934829712
94,2026-05-20 02:12:52,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ฟ้องคดีปกครองใช้เอกสารอะไรบ้าง,0,,83,left,Claude 4 Sonnet,4,3,3,4,4,เอกสารที่ ai สองโมเดลดึงมาใช้ อาจมีเอกสารอื่นที่จะช่วยตอบคำถามนี้ได้ดีกว่า,five-dimension-v1,2026-07-19 17:30:21,0.32935,20.284845113754272
94,2026-05-20 02:12:52,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ฟ้องคดีปกครองใช้เอกสารอะไรบ้าง,0,,84,right,Gemini Pro,4,3,3,4,4,เอกสารที่ ai สองโมเดลดึงมาใช้ อาจมีเอกสารอื่นที่จะช่วยตอบคำถามนี้ได้ดีกว่า,five-dimension-v1,2026-07-19 17:30:21,0.32062333333333337,11.707964420318604
95,2026-05-20 02:15:21,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ความแตกต่างระหว่างมายื่นฟ้องที่ศาลกับฟ้องคดีผ่านทางระบบงานคดีปกครองอิเล็กทรอนิกส์,0,,85,left,Claude 4 Sonnet,3,3,2,3,3,ทั้งสองโมเดล ไม่ได้บอกถึงข้อสำคัญเกี่ยวกับการนับระยะเวลาการฟ้องทางอิเล็กทรอนิกส์ที่แตกต่างกับการฟ้องปกติ,five-dimension-v1,2026-07-19 17:30:21,0.402185,21.952563762664795
95,2026-05-20 02:15:21,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ความแตกต่างระหว่างมายื่นฟ้องที่ศาลกับฟ้องคดีผ่านทางระบบงานคดีปกครองอิเล็กทรอนิกส์,0,,86,right,Gemini Pro,4,3,3,3,3,ทั้งสองโมเดล ไม่ได้บอกถึงข้อสำคัญเกี่ยวกับการนับระยะเวลาการฟ้องทางอิเล็กทรอนิกส์ที่แตกต่างกับการฟ้องปกติ,five-dimension-v1,2026-07-19 17:30:21,0.33095416666666666,9.037403345108032
96,2026-05-20 02:21:46,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ไม่สามารถยื่นคำให้การได้ทันกำหนด ต้องทำอย่างไร,0,,87,left,Claude 4 Sonnet,5,5,4,5,5,claude เห็นว่าเป็นการยื่นคำให้การเกินกำหนดเวลา  ซึงไม่ได้บอกว่าเกินเวลา แต่บอกว่า คิดว่าจะยื่นไม่ทันกำหนดเวลาเก่า,five-dimension-v1,2026-07-19 17:30:21,0.30173500000000003,17.05872917175293
96,2026-05-20 02:21:46,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ไม่สามารถยื่นคำให้การได้ทันกำหนด ต้องทำอย่างไร,0,,88,right,Gemini Pro,5,5,4,5,5,claude เห็นว่าเป็นการยื่นคำให้การเกินกำหนดเวลา  ซึงไม่ได้บอกว่าเกินเวลา แต่บอกว่า คิดว่าจะยื่นไม่ทันกำหนดเวลาเก่า,five-dimension-v1,2026-07-19 17:30:21,0.24695999999999999,7.257282495498657
97,2026-05-20 02:24:15,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ฟ้องคดีต่อหน่วยงานของรัฐมีโอกาสชนะมากน้อยเพียงใด,0,,89,left,Claude 4 Sonnet,5,3,3,5,5,สองโมเดลทำได้ดีตรงที่ไม่ฟันธง และไม่บอกโอกาสว่าจะชนะมากน้อยเพียงใด,five-dimension-v1,2026-07-19 17:30:21,0.308035,19.45372748374939
97,2026-05-20 02:24:15,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองกลาง,ฟ้องคดีต่อหน่วยงานของรัฐมีโอกาสชนะมากน้อยเพียงใด,0,,90,right,Gemini Pro,5,3,3,5,5,สองโมเดลทำได้ดีตรงที่ไม่ฟันธง และไม่บอกโอกาสว่าจะชนะมากน้อยเพียงใด,five-dimension-v1,2026-07-19 17:30:21,0.24287666666666669,4.429324626922607
